ConstrIndex	ExIndex	Place	PhraseGen	WordDep	Form	Role	Rank	Sem	Rea	ConstrExId	ItemExIndex	KeyLexemes
1020	36719	1	судьба	судьба	Snom	эффектор	Субъект	неодушевленный	стандартный	62736	10027078	баловать
1020	36719	2	N/A	баловала	баловать	-	Предикат	-		62736	10027079	баловать
1020	36719	3	мать	мать	Sacc	пациенс	Объект	лицо	стандартный	62736	10027080	баловать
1021	36691	1	хозяйки -- две вдовые старухи	хозяйки	Snom	исходный посессор	Субъект	лицо	стандартный	9399	29601	баловать
1021	36691	2	N/A	баловали	баловать	-	Предикат	-	-	9399	29602	баловать
1021	36691	3	его	его	SPROacc	конечный посессор	Объект	-	стандартный	9399	29603	баловать
1021	36691	4	коврижками	коврижками	Sins	пациенс	Периферия	-	стандартный	9399	29604	баловать
1021	36698	1	Народ	Народ	Snom	исходный посессор	Субъект	группа лиц	стандартный	9406	29625	баловать
1021	36698	2	N/A	баловал	баловать	-	Предикат	-	-	9406	29626	баловать
1021	36698	3	зрелища	зрелища	Sacc	конечный посессор	Объект	-	стандартный	9406	29627	баловать
1021	36698	4	своим присутствием	присутствием	Sins	пациенс	Периферия	-	стандартный	9406	29628	баловать
1021	36706	1	Голубые огоньки	огоньки	Snom	исходный посессор	Субъект	мероприятие	стандартный	9414	29650	баловать
1021	36706	2	N/A	баловали	баловать	-	Предикат	-	-	9414	29651	баловать
1021	36706	3	нас	нас	SPROacc	конечный посессор	Объект	-	стандартный	9414	29652	баловать
1021	36706	4	деликатесами	деликатесами	Sins	пациенс	Периферия	-	стандартный	9414	29653	баловать
1021	36718	1	Дина	Дина	Snom	исходный посессор	Субъект	лицо	стандартный	62731	10027097	баловать
